41.518,133.07,138.81,313.47
-41.833,103.84,204.3,255.93
44.007,70.288,210.57,291.64
33.355,86.532,188.19,294.44
32.144,133.77,208.47,259.9
-8.0961,127,172.17,279.65
11.807,87.409,180.89,267.5
-9.0158,80.926,153.7,293.24
42.978,84.069,149.47,246.82
11.789,51.271,160.19,257.22
43.47,80.248,219.34,288.05
29.945,62.575,185.25,314.75
22.693,113.83,217.54,279.74
25.578,124.07,135.58,278.97
-14.117,129.84,197.19,266.17
-44.923,91.253,145.58,250.53
-5.5353,68.786,137.07,309.74
-2.1765,105.95,135.06,270.61
-16.386,97.454,139.48,283.94
-33.518,133.44,199.44,236.47
29.203,127.15,220.63,281.8
-39.62,75.282,153.56,248.25
-15.176,131.57,209.69,288.43
-14.867,120.88,155.2,258.73
-1.1877,72.875,136.7,283.3
-25.617,65.12,166.44,234.43
38.83,128.88,145.48,236.13
34.347,99.807,224.6,266.71
-20.065,110.82,148.34,298.35
7.0249,91.233,176.76,294.63
24.114,69.089,173.84,293.27
-42.481,66.532,188.31,259.44
38.649,60.543,160.21,265.64
-40.552,133.14,174.76,259.67
-16.354,90.706,136.39,278.7
2.8666,134.05,138.03,228.65
-42.366,108.62,147.87,286.84
-40.766,95.014,141.07,285.06
29.447,78.4,220.93,312.74
42.987,118,215.35,261.32
15.015,77.04,219.21,307.18
-16.575,110.58,200.03,267.86
44.415,58.865,217.52,232.39
24.549,123.99,151.56,249.37
20.034,65.118,150.17,306.66
-27.014,113.53,204.1,234.31
-1.0707,48.931,169.66,287.39
-30.244,88.246,207.8,225.34
8.7548,85.357,194.34,296.49
13.795,94.363,221.92,244.94
42.608,94.114,221.63,257.97
1.7797,118.15,214.27,301.5
-41.614,55.113,156.8,258.54
-19.745,130.97,163.28,275.07
38.741,121.27,168.24,234.18
43.199,81.397,204.76,269.47
23.14,79.91,194.98,254.24
-2.7057,107.2,208.83,261.96
0.01244,56.163,154.25,294.7
24.647,46.677,213.24,236.18
30.795,65.857,186.99,237.53
-10.103,76.971,208.1,306.24
25.828,63.924,168.96,271.33
29.273,118.5,210.82,311.06
20.878,112.26,190.22,300.14
-39.696,96.596,198.18,279.79
-15.1,92.144,183.34,304.58
24.582,51.978,164.11,234.28
-14.365,70.665,209.35,282.77
-13.347,81.845,194.68,314.22
41.026,65.81,200.68,276.08
-44.928,72.118,163.18,306.9
31.66,109.75,206.39,249.89
-40.405,67.603,182.88,237.37
42.505,65.119,188.81,277.35
9.8887,105.18,215.07,251.1
-25.159,110.41,186.34,259.35
-16.971,88.599,153.35,298.64
7.9896,126.4,148.85,256.76
13.478,116.93,196.48,247.94
-19.13,98.731,204.98,311.59
-36.503,109.26,195.33,276.29
34.729,51.239,171.67,238.51
-44.226,102.44,152.24,287.07
-30.897,74.802,200.62,300.89
-10.149,79.43,223.14,272.38
34.547,80.544,223.72,246.04
3.9748,61.992,188.84,234.44
-4.979,82.273,212.51,314.94
-0.080682,62.943,207.84,277.69
-11.585,76.39,154.71,243.52
-22.245,116.64,209.55,252.52
0.77126,112.98,193.95,289
-27.112,110.34,171.1,245.01
-38.633,79.215,207.03,228.68
-19.026,83.104,184.6,287.89
-41.443,53.001,189.23,313.45
38.983,63.394,165.83,237.83
22.859,68.953,191.18,310.45
-33.336,129.6,224.86,277.56
11.314,46.224,157.97,281.2
20.14,59.015,165.93,279.94
-26.042,110.81,168.76,231.79
-1.84,97.325,184.12,284.72
38.242,109.5,196.76,258.78
-10.15,88.871,159.14,308.5
27.848,63.182,201.69,281.84
43.256,107.97,222.29,248.65
12.451,45.841,182.31,254.94
28.731,74.57,224.57,292.47
17.482,80.138,148.19,295.93
-15.716,82.107,163.94,285.42
33.499,68.813,206.67,298.14
14.735,87.79,218.88,313.36
31.686,101.09,181.02,300.2
26.998,87.229,200.66,272.7
41.297,103.86,182.01,249.09
38.142,78.862,173.17,314.87
-19.318,112.57,157.94,303.6
-5.8107,74.853,215.45,296.39
-5.424,52.405,147.54,239.57
42.003,90.311,189.24,256.67
43.301,93.279,160.74,306.65
-3.2221,73.369,166.69,305.31
-4.8067,67.606,199.98,240.37
19.994,125.18,177.28,305.5
-23.881,116.5,198.06,296.13
5.3611,133.34,140.86,297.33
-10.008,97.216,179.27,273.53
-16.799,106.66,136.97,270.31
40.741,75.702,184.5,283.32
43.911,123.41,154.41,244.51
-7.3873,89.603,206.55,227.13
35.448,68.741,142.34,232.23
29.992,79.694,201.29,313.53
0.58396,94.986,192.92,235.21
4.182,63.599,136.48,247.34
11.341,57.384,151.4,294.81
-16.167,72.811,168.22,304.33
-29.07,126.64,201.01,293.47
-34.159,86.218,190.56,255.27
-6.1313,58.918,192.67,282.89
30.757,60.977,203.82,273.44
42.544,92.492,186.12,267.47
-19.223,131.82,141.75,292.59
22.025,46.62,160.68,240.27
40.908,111.91,200.81,276.43
-1.8386,96.824,170.16,254.91
13.009,128.5,147.79,261.61
-37.848,54.676,208.44,302
-4.8461,53.231,221.17,265.33
-11.645,73.136,177.38,246.04
41.918,79.303,135.07,229.53
0.70497,113.16,221.99,276.51
7.9951,58.688,191.93,294.59
38.756,51.057,160.63,267.54
-42.404,102.22,208.96,260.4
28.744,127.27,210.36,268.62
1.1762,75.975,201.17,308.12
-14.09,108.43,207.85,268.28
33.714,76.114,152.94,246.86
36.967,53.158,212.44,272.79
-12.35,93.319,167.51,260.39
38.039,123.07,197.92,233.2
1.8699,57.848,187.81,234.03
30.361,112.55,172.11,262.41
7.8464,116.02,175.44,243.98
-28.239,89.528,141.88,269.29
-21.532,95.328,215.75,270.6
-30.67,128.9,145.69,240.7
-8.815,91.272,154.3,267.22
19.585,63.911,159.98,249.4
19.478,77.167,167.44,258.09
19.615,96.027,204.12,279.83
-15.228,68.363,222.61,284.35
-15.202,79.998,210.16,276.03
16.053,76.859,146.8,250.15
-42.346,73.613,171.55,243.13
-33.511,56.952,152.41,247.88
-6.8483,132.84,213.07,225.96
37.412,95.853,201.94,256.68
38.613,68.625,210.27,305.23
9.5847,73.617,189.23,288.44
30.733,68.8,168.05,233.96
17.552,52.479,207.39,275.09
-44.122,96.077,148.99,312.99
32.953,123.55,186.01,306.84
11.518,54.929,223.7,304.71
1.8285,47.399,151.57,277.69
-39.802,86.275,200.92,234.83
-38.247,76.565,192,236.76
30.379,133.82,141.16,250.79
-33.852,82.177,175.19,310.96
25.256,103.35,201.32,276.03
-3.9372,112.95,206.4,296.92
-15.934,76.659,189.81,304.13
39.158,82.483,223.13,250.9
-10.641,81.007,213.19,243.78
-35.098,131.61,179.88,271.67
8.4794,87.81,164.27,261.73
11.75,125.87,180.99,311.68
38.09,99.949,215.07,312.57
38.929,126.88,183.3,307.71
-9.7863,129.77,197.24,287.14
-38.468,106.95,200.32,239.24
-11.252,68.331,202.38,229.66
-13.093,104.94,191.74,232.92
19.836,107.35,162.58,275.9
22.31,58.572,206.15,309.67
-18.202,122.99,178.29,272.06
-31.381,75.961,179.82,266.57
-40.257,109.87,136.53,262.24
-30.481,114.98,153.24,233.37
-2.0582,50.54,193.75,251.02
-38.316,111.17,180.43,226.53
-17.475,81.759,221.9,267.07
34.078,123.29,159.22,302
-1.2014,118.25,215.19,282.05
-9.018,54.522,145.41,232.64
14.39,127.13,180.08,277.85
-30.466,73.121,208.57,269.98
31.331,100.87,146.46,298.82
-21.69,117.18,212.12,294.32
16.859,91.95,143.25,242.92
-12.715,55.228,148.69,293.03
-20.287,122.51,207.48,260.17
-4.2973,75.712,163.46,262.99
21.264,120.54,218.19,292.78
-14.906,75.966,149.07,284.45
-20.287,115.64,157.9,257.21
28.337,128.31,219.81,228.29
-26.026,78.971,143.31,287.56
-43.668,134.89,220.17,292.61
36.278,128.63,199.88,241.08
-6.3077,81.703,159.25,227.09
4.1564,55.683,223.96,295.41
-24.499,114.02,136.12,271.07
7.8981,100.68,146.37,236.34
-41.536,66.687,217.92,286.83
29.214,89.445,183.32,243.51
-12.663,115.01,137.69,287.82
-17.71,79.953,145.41,311.03
20.805,106.68,190.79,285.75
-13.435,125.88,219.56,283.89
-18.67,113.22,162.15,311.59
1.7396,113.47,148.84,228.06
16.763,120.84,136.63,259.75
24.132,130.41,205.77,251.51
10.073,56.141,180.5,263.36
-31.885,116.83,200.96,285.77
22.507,94.658,207.14,257.52
-32.499,64.996,165.29,250.18
-32.972,75.811,177.96,231.55
-23.344,57.503,160.54,281.57
17.141,106.43,223.7,247.29
7.0212,116.3,140.25,300.73
9.2932,47.246,178.85,302.65
-4.485,118.68,224.83,273.66
13.764,64.361,193.13,286.17
5.1345,98.433,174.69,305.19
-25.132,86.758,190.27,304.9
0.64243,112.05,214.25,266.4
10.08,116.6,157.42,291.88
6.3179,123.85,188.22,312.11
-1.5573,55.058,179.48,269.17
-0.98404,73.312,204.2,301.21
-5.1887,126.52,184.41,281.4
-15.684,47.645,182.24,299.95
-21.589,94.864,169,248.98
2.7856,66.681,180.57,261.78
25.899,107.79,187.93,286.66
39.277,112.37,198.15,230.71
19.039,101.51,197.43,256.09
-21.972,98.535,204.7,232.23
14.418,112.38,181.16,269.47
-16.946,45.201,204.48,244.69
5.5456,86.228,146.02,267.19
-26.089,130.65,210.23,307.42
-11.125,101.95,215.96,259
5.7793,128.19,210.08,280.65
-3.9677,104.26,219.49,256.54
-3.5405,81.046,181.25,243.5
35.404,104.88,209.11,225.84
-5.6772,117.49,212.08,227.63
35.5,64.744,186.86,303.79
21.72,98.527,138.27,298.53
39.466,105.56,163.72,254.74
1.8377,65.706,179.11,293.95
21.17,62.154,159.14,241.11
1.8515,100.59,168.52,298.25
43.9,64.369,148.67,309.37
16.127,46.226,143.68,304.53
-12.239,50.917,177.13,254.13
26.838,58.02,209.78,313.47
-9.7631,105.76,200.14,243.07
34.656,123.57,140.57,296.63
18.747,118.68,180.84,284.58
-20.49,75.299,188.73,285.65
-8.8936,58.892,194.31,234.28
9.8364,97.846,169.66,264.49
23.673,134.07,162.8,260.48
-26.133,103.41,145.81,311.29
-12.245,59.176,145.07,295.44
36.997,129.41,171.47,242.2
-33.247,124.3,209.28,255.34
6.7848,114.52,140.43,250.25
41.709,101.56,204.55,234.14
14.342,109.54,139.92,243.51
-12.237,115.66,151.46,248.49
-39.683,74.484,217.8,234.68
-11.275,129.12,204.35,267.59
-3.7443,73.328,148.8,231
-43.817,65.126,178.47,225.81
-42.115,112.69,135.25,271.52
43.587,95.758,190.05,310.92
3.8925,58.804,224.5,225.21
2.8079,109.58,156.46,236.59
10.275,127.75,216.55,263
9.72,45.775,156.27,246.52
-2.9396,45.637,140.89,229.28
34.37,71.999,221.43,305.02
-15.282,110.01,164.43,300
-3.3244,125.54,193.4,233.72
13.782,81.547,193.72,231.51
-16.588,100.15,205.59,271.75
-1.5915,122.92,147.16,259
44.428,83.599,177.44,304.1
32.776,74.806,177.69,294.79
-9.1856,49.004,210.94,272.89
-39.024,64.107,138.34,257.03
38.77,108.87,165.6,235.5
4.8141,46.927,162.15,252.06
26.206,73.034,172.44,238.95
-24.791,72.754,154.31,307.38
27.696,85.309,222.07,227.56
32.676,132.69,178.19,314.7
44.258,103.2,147.76,309.14
21.412,47.236,209.28,281.64
-14.882,104.24,149.04,277.46
-44.728,93.147,197.59,240.89
-0.01791,93.265,174.93,233.84
-25.726,76.184,181.14,273.69
23.895,91.065,174.93,310.9
-23.172,54.283,202.92,285.04
34.281,95.134,215.64,275.23
37.026,124.24,171.67,238.36
38.433,63.408,199.92,283.1
29.657,101.74,210.08,239.82
23.767,58.72,182.76,280.89
8.3107,64.146,191.38,238.43
-0.20101,115.36,212.23,284.78
26.196,68.877,184.34,280.48
26.085,105.49,170.3,286.94
-3.1679,50.503,196.53,276.48
-12.553,56.983,157.94,271.78
-16.381,77.668,185.09,248.72
32.486,56.604,147.79,262.77
-33.976,106.16,224.26,307.71
-44.874,66.859,179.65,232.46
-16.473,131.86,191.48,278.36
10.375,122.84,169.6,312.27
26.314,131.87,219.73,238.44
3.755,109.28,141.66,267.44
-7.3043,110.22,156.55,275.05
-28.26,63.876,183.56,250.61
-21.695,93.942,175.71,229.68
19.624,132.6,156.21,285.24
-8.066,85.652,174.59,291.63
-14.123,60.54,211.65,254.2
34.538,72.124,151.51,261.24
-35.056,109.49,161.32,261.41
24.158,109.09,215.12,265.03
-34.816,79.76,171.32,254.75
30.872,102.87,184.62,269.39
-16.873,75.129,148.39,268.09
-28.77,124.49,160.86,274.33
-16.979,66.217,169.35,273.07
-12.481,46.05,180.29,257.86
42.198,48.351,143.69,297.45
41.845,80.086,181.62,281.86
-37.158,63.119,135.33,235.94
13.7,80.931,145.28,308.22
32.645,119.54,188.47,310.8
-12.81,105.23,135.79,265.66
28.218,127.25,212.6,287.74
-29.899,70.208,220.82,248.11
5.8688,129.33,200.59,311.73
17.748,75.836,173.56,264.11
22.138,113.13,149.36,229.31
-5.7152,100.71,151.37,232.73
-24.276,105.84,193.5,228.06
4.473,47.737,156.67,270.41
2.0197,87.989,157.97,289.06
35.222,73.574,139.14,244.16
-6.8812,79.742,136.22,303.35
-21.256,66.902,190.2,293.57
42.584,134.08,198.48,311.92
3.9014,131.56,156.55,303.71
38.384,88.786,197.74,244.39
-4.9721,83.598,193.56,259.31
16.435,101.19,214.37,284.89
-27.125,69.59,198.55,239.01
-13.801,54.77,136.48,301.64
24.725,56.009,146.46,227.7
-30.838,114.3,157.59,275.53
-35.397,62.187,148.38,274.31
-42.123,103.06,210.69,232.68
-5.6634,100.83,204.06,289.69
-29.021,83.565,165.84,242.49
35.468,99.257,211.9,306.43
-21.113,63.363,170.06,246.65
-7.7421,131.23,207.59,271.73
-1.8409,91.81,162.06,279.24
-23.444,133.77,152.9,306.88
-32.432,112.02,179.78,283.76
27.061,98.745,199.66,285.62
10.268,108.62,208.41,303.56
19.039,98.598,163.5,286.97
-41.002,51.016,179.34,271.83
-41.224,96.311,140.69,253.92
35.966,64.64,219.69,294.61
10.286,75.043,138.33,287.02
-18.134,115.41,185.31,290.07
30.863,117.67,153.72,279.39
34.986,66.283,181.35,283.06
-11.356,103.18,191.88,307.98
21.165,92.634,193.91,301.54
-22.364,61.389,142.2,249.94
-28.877,78.328,200.24,288.12
14.454,103.09,209.93,237.32
-12.896,90.737,177.65,292.1
-24.742,110.44,160.47,248.62
-31.402,50.198,175.75,261.72
-1.9155,79.366,196.76,257.77
18.736,47.584,187.44,227.24
-26.102,119.4,168.55,296.64
31.313,82.665,196.46,270.62
41.923,85.162,163.33,286.91
-34.882,97.722,189.43,251.15
-6.5147,132.08,194.11,301.9
-28.706,87.442,162.63,225.11
-14.988,98.535,192.37,264.45
8.7618,87.835,187.28,267.78
-33.702,126.77,211.46,271.54
-31.507,134.52,145.63,262.08
-28.527,74.168,164.93,234.08
-38.735,47.727,199.2,270.03
41.685,89.438,183.65,243.9
-42.564,106.69,197.71,238.43
33.374,70.82,205.15,238.11
22.037,107.39,213.1,295.96
26.737,89.421,205.75,267.71
4.6502,111.63,168.67,307.35
28.519,88.795,147.01,296.89
-10.491,110.71,180.02,250.02
3.9233,55.583,180.97,291.99
-25.918,92.951,197.9,276.48
28.044,50.621,143.75,313.54
-34.357,50.845,143.5,298.35
14.263,127.28,188.69,261.34
18.53,66.31,215.59,270.1
41.229,57.704,144.99,262.02
14.317,45.923,137.66,257.26
8.6061,83.543,142.36,237.32
31.524,84.036,188.17,272.94
3.5319,77.973,209.83,247.45
3.6057,78.025,144.28,304.45
11.963,77.268,169.52,252.16
-14.812,52.837,168.67,266.56
-44.081,71.891,184.62,237.94
-35.276,108.55,149.39,277.82
-31.048,79.296,209.74,229.83
-29.527,113.02,136.65,297.66
8.9784,93.233,152.91,295.11
21.24,113.91,166.24,296.38
-32.179,47.226,149.77,237.43
-33.133,133.32,216.81,225.12
-11.383,60.76,164.01,229.8
28.272,61.84,206.51,256.08
7.1949,88.191,218.38,308.6
-12.868,98.034,146.37,261.76
44.492,119.86,186.29,283.51
30.086,49.861,206.23,297.74
-5.8419,98.64,206.91,297.12
-10.688,51.898,215.88,285.49
-41.395,68.457,202.88,233.83
27.692,126.58,150.52,250.35
38.321,81.738,146.99,268.52
44.484,90.892,197.04,298.62
5.6238,127.92,172.51,280.54
9.6459,46.265,146.26,302.95
16.835,92.04,183.07,245.26
-14.323,114.15,137.19,296.68
38.251,49.034,208.53,249.38
27.883,121.67,200.94,304.64
-10.894,53.765,220.44,268.87
2.2174,63.187,169.02,299.63
12.494,60.637,219.57,263.5
-16.988,62.37,158.11,243.1
13.41,77.06,169.94,235.92
8.1147,126.99,217.63,289.17
11.787,62.573,158.99,304.26
24.16,74.717,189.69,238.21
-44.135,49.6,220.02,244.19
43.386,102.26,136.74,230.16
-42.754,77.93,188.7,266.52
36.292,59.411,204.53,264.46
34.535,122.24,153.54,227.84
-0.71613,74.687,209.46,286.6
30.177,126.03,215.03,279.51
-8.779,107.34,161.13,236.32
6.1052,73.623,190.2,242.21
-30.292,96.558,137.59,255.91
-1.1168,65.204,144.99,296.38
27.173,92.35,166.28,234.49
-8.8271,83.826,214.84,287.03
-40.138,54.021,178.07,269.27
-14.275,76.043,211.37,269.48
-39.602,101.47,206.06,267.31
-42.659,53.617,160.34,312.16
42.437,56.299,197.93,277.75
40.041,58.133,179.13,306.18
25.849,91.876,139.38,240.49
-2.9106,65.101,221.97,298.93
7.7414,59.39,204.04,237.5
20.153,70.708,168.88,243.36
33.118,46.909,213.52,234.65
-2.4989,72.496,213.57,282.29
36.715,99.651,214.38,263.04
-23.795,127.59,155.4,263.7
29.887,74.221,146.75,253.53
-25.861,126.97,208.85,304.1
0.38652,74.734,195.71,245.89
-42.357,131.2,183.19,232.91
-12.242,46.979,212.05,254
-0.035581,74.026,186.75,296.41
3.5578,84.045,207.19,235.63
-44.39,131.86,172.05,243.85
-24.376,100.6,181.58,295.87
-16.239,54.772,144.32,267.2
-12.85,67.44,171.39,234.08
4.7763,108.33,182.41,308.39
-30.189,58.818,186.02,280.06
13.788,77.362,198.71,282.66
-5.6456,82.707,139.85,277.46
20.31,69.004,158.62,284.33
37.058,58.089,208.11,251.92
-10.021,54.925,187.59,304.82
-39.66,111.97,184.11,272.94
16.805,85.297,193.51,277.48
-7.7716,94.133,219.55,302.73
-42.871,98.181,173.44,302.09
-13.836,90.889,220.86,245.4
-20.877,100.18,186.38,292.77
-17.753,126.84,196.1,311.85
-33.728,99.002,147.46,282.84
-5.4832,68.616,202.66,294.82
24.64,47.583,172.58,263.3
-35.301,77.06,190.35,308.09
30.573,72.926,223.98,297.31
-12.828,127.4,141.49,233.23
1.5717,118.59,165.37,306.24
-4.2246,54.415,166.42,253.18
27.328,132.19,196.6,248.83
12.456,55.322,211.19,299.18
-7.813,65.96,158.23,236.68
-19.506,127.23,220.01,283.18
26.509,61.705,221.48,264
-33.634,82.143,219.5,256.92
-15.421,95.613,150.8,311.93
-32.271,88.392,215.47,285.42
12.484,102.72,159.04,285.34
-41.846,70.094,217.6,297.08
-22.94,119.74,191.08,236.17
-33.722,80.807,186.79,312.48
24.72,65.607,204.77,228.6
10.211,90.45,200.97,237.3
21.741,110.52,163.3,243.38
-17.225,92.893,164.39,282.06
-19.378,58.995,215.69,298.83
-29.209,86.473,138.08,298.37
42.87,87.543,202.98,310.67
-4.201,125.29,177.59,258.57
-11.019,108.34,183.84,300.51
30.165,67.516,143.63,257.17
-28.404,125.41,148.78,233.13
22.217,107.59,216.62,275.97
10.297,50.366,168.91,276
-7.5758,103.14,223.17,242.87
32.416,88.56,220.09,232.87
14.239,122.71,156.33,282.01
16.587,118.27,169.43,276.89
-32.67,79.436,198.9,303.32
13.894,45.242,166.89,310.64
-21.912,99.352,206.8,254.86
-4.0034,134.03,137.09,234.07
-26.326,70.822,213.14,304.81
19.996,94.765,142.3,312.11
-21.29,116.34,180.21,307.93
42.306,118.8,182.96,243.5
13.918,129.08,217.27,243.72
-44.122,48.308,216.62,303.93
-33.459,106.88,173.55,255.08
43.484,76.909,190.27,250.86
13.798,86.966,196.89,306.94
-23.821,103.04,212.32,268.66
-4.4952,110.6,174.02,260.74
-41.159,124.34,203.53,268.82
38.803,100.11,143.24,313.28
-30.857,99.413,203.83,309.92
27.963,102.92,200.85,242.06
2.8622,96.392,210.56,225.71
-18.769,89.82,223.05,252.42
30.993,50.06,193.69,280.4
10.09,105.5,197.43,260.97
-14.109,108.81,149.96,228.19
23.227,62.057,186.8,303.48
-11.352,94.47,218.69,298.37
-12.252,107.94,158.54,230.3
-20.537,114.15,150.69,312.87
-20.667,101.35,202.42,249.27
2.1002,96.629,220.11,302.33
28.928,114.26,136.13,231.86
-32.829,129.91,195.78,279.89
-16.204,52.457,176.33,296.28
-23.061,121.85,197.04,271.86
20.942,113.32,199.47,272.25
26.728,70.395,214,268.25
-11.298,131.58,220.93,252.52
34.187,94.756,212.19,241.73
15.52,98.949,194.51,233.36
-25.074,56.307,212.42,279.87
39.673,113.78,163.33,236.6
26.749,75.033,142.83,299.16
16.542,103.67,216.57,232.55
37.051,51.001,210.59,227.62
39.13,84.667,182.73,304.76
24.322,64.999,181.99,283.42
-10.362,91.285,214.11,303.16
-7.9083,67.497,177.2,270.47
-0.96488,49.632,159.03,302.45
10.965,77.1,192.44,251.25
41.774,48.009,154.82,310.2
36.703,67.774,159.81,266.77
36.383,131.4,161.09,296.17
-21.053,57.237,135.36,269.7
-18.399,45.715,219.09,294.06
39.086,96.606,155.29,259.75
-16.25,93.736,189.34,295.81
-12.509,55.882,148.38,265.71
-41.964,62.735,166.13,311.8
-27.002,131.99,196.88,283.87
-1.0702,107.3,206.48,236.46
7.1308,59.572,197.48,311.49
-15.877,102.8,142.29,276.67
38.796,76.167,184.55,236.37
-31.93,107.05,163.94,296.09
-31.657,122.83,156.12,245.99
5.8304,59.534,145.16,261.61
4.1436,72.226,206.8,312.46
12.642,126.06,216.28,305.14
-0.095608,98.892,160.52,266.75
10.089,74.889,143.62,263.29
-42.32,104.88,179.37,288.51
30.474,88.582,180.21,313.1
29.468,47.497,219.98,240.09
-21.312,93.58,170.39,232.12
17.191,82.689,220.14,274
-7.5803,56.123,219.59,305.34
-38.775,120.34,186.66,246
2.9793,73.646,222.55,261.41
-13.797,103.44,192.67,299.29
-32.998,59.83,180.68,284.01
-11.498,106.27,149.8,251.52
42.469,63.066,139.48,277.85
11.347,82.731,189.43,278.95
-12.356,112.71,145.88,257.53
-30.014,58.623,204.04,295.18
-2.859,78.901,171.87,285.27
6.0233,91.595,199.05,229.6
5.0133,63.015,204,303.78
28.62,59.658,169.62,264.17
-13.263,98.387,167.39,235.34
-15.901,75.535,140.73,288.98
-11.463,65.073,206.95,309.6
-26.616,75.578,158.48,274.49
39.246,116.82,148.76,312.87
19.819,132.84,145.33,261.52
-16.867,126.62,157.14,271.9
3.3487,49.055,181.01,266.84
-28.214,90.076,159.55,286.42
37.008,51.437,137.02,281.45
5.5603,110.07,195.1,261
-7.3924,108.88,222.95,232.78
7.9902,49.005,140.23,286.17
24.625,70.499,178.51,277.53
